CustomerID,ProdTaken,Age,TypeofContact,CityTier
201698,0,35,Company Invited,3
201699,1,29,Self Enquiry,1
201700,0,52,Self Enquiry,1
201701,0,42,Self Enquiry,1
201702,0,59,Self Enquiry,2
201703,0,50,Self Enquiry,3
201704,1,33,Self Enquiry,1
201705,0,43,Self Enquiry,3
201706,1,33,Self Enquiry,1
201707,0,52,Company Invited,3
201708,0,36,Self Enquiry,3
201709,1,36,Self Enquiry,1
201710,0,39,Self Enquiry,1
201711,0,32,Company Invited,3
201712,0,41,Self Enquiry,1
201713,0,40,Self Enquiry,1
201714,0,45,Self Enquiry,1
201715,0,31,Company Invited,1
201716,0,33,Self Enquiry,1
201717,0,34,Self Enquiry,1
201718,0,36,Self Enquiry,1
201719,0,45,Company Invited,1
201720,1,37,Company Invited,1
201721,0,39,Company Invited,1
201722,0,29,Self Enquiry,1
201723,0,42,Self Enquiry,1
201724,0,29,Self Enquiry,3
201725,0,25,Self Enquiry,1
201726,0,42,Self Enquiry,1
201727,0,40,Self Enquiry,1
201728,0,51,Self Enquiry,1
201729,1,36,Company Invited,1
201730,0,32,Company Invited,1
201731,0,38,Company Invited,3
201732,0,32,Self Enquiry,1
201733,0,46,Self Enquiry,3
201734,1,36,Self Enquiry,1
201735,0,29,Self Enquiry,3
201736,0,31,Self Enquiry,1
201737,0,36,Company Invited,1
201738,0,45,Self Enquiry,1
201739,0,36,Self Enquiry,1
201740,0,55,Self Enquiry,1
201741,1,47,Company Invited,1
201742,0,28,Self Enquiry,1
201743,0,37,Self Enquiry,3
201744,0,21,Self Enquiry,1
201745,0,37,Company Invited,1
201746,0,35,Self Enquiry,1
201747,0,38,Self Enquiry,3
201748,0,26,Company Invited,1
201749,0,50,Self Enquiry,1
201750,0,53,Self Enquiry,1
201751,0,42,Self Enquiry,3
201752,0,29,Company Invited,3
201753,0,55,Self Enquiry,1
201754,0,26,Company Invited,1
201755,0,37,Self Enquiry,1
201756,1,44,Company Invited,1
201757,0,38,Self Enquiry,1
201758,1,26,Self Enquiry,1
201759,0,28,Self Enquiry,1
201760,0,49,Company Invited,1
201761,0,36,Self Enquiry,1
201762,0,31,Company Invited,3
201763,1,26,Self Enquiry,3
201764,0,37,Company Invited,1
201765,0,42,Company Invited,3
201766,1,18,Self Enquiry,1
201767,0,35,Self Enquiry,3
201768,0,36,Company Invited,1
201769,0,51,Self Enquiry,1
201770,0,41,Self Enquiry,3
201771,0,18,Self Enquiry,3
201772,0,28,Self Enquiry,1
201773,0,31,Self Enquiry,3
201774,0,39,Self Enquiry,1
201775,0,36,Company Invited,1
201776,0,32,Self Enquiry,3
201777,0,38,Self Enquiry,1
201778,0,58,Company Invited,1
201779,0,31,Self Enquiry,1
201780,0,31,Self Enquiry,2
201781,0,45,Company Invited,1
201782,0,31,Self Enquiry,1
201783,0,33,Company Invited,1
201784,0,39,Self Enquiry,1
201785,0,43,Company Invited,1
201786,0,49,Self Enquiry,1
201787,1,52,Self Enquiry,1
201788,0,27,Self Enquiry,1
201789,0,32,Self Enquiry,3
201790,0,27,Self Enquiry,3
201791,0,31,Self Enquiry,3
201792,0,32,Self Enquiry,1
201793,1,36,Self Enquiry,1
201794,0,30,Self Enquiry,1
201795,0,31,Company Invited,1
201796,0,39,Company Invited,1
201797,1,39,Self Enquiry,3
201798,0,33,Company Invited,3
201799,0,47,Self Enquiry,1
201800,0,43,Company Invited,1
201801,0,27,Company Invited,3
201802,0,54,Company Invited,1
201803,0,43,Self Enquiry,1
201804,0,36,Self Enquiry,1
201805,0,40,Self Enquiry,3
201806,1,29,Self Enquiry,1
201807,0,36,Self Enquiry,1
201808,0,30,Self Enquiry,3
201809,0,27,Self Enquiry,3
201810,0,37,Self Enquiry,1
201811,0,38,Self Enquiry,1
201812,0,31,Self Enquiry,1
201813,0,29,Self Enquiry,3
201814,0,35,Self Enquiry,1
201815,0,23,Self Enquiry,1
201816,0,41,Self Enquiry,1
201817,0,47,Company Invited,3
201818,0,42,Self Enquiry,1
201819,0,29,Company Invited,3
201820,0,42,Self Enquiry,2
201821,0,32,Self Enquiry,1
201822,0,48,Self Enquiry,3
201823,0,37,Self Enquiry,1
201824,0,30,Company Invited,3
201825,0,26,Self Enquiry,3
201826,0,42,Self Enquiry,1
201827,1,21,Company Invited,3
201828,0,36,Company Invited,3
201829,0,36,Company Invited,3
201830,0,57,Self Enquiry,1
201831,0,40,Self Enquiry,1
201832,0,21,Company Invited,3
201833,1,33,Self Enquiry,3
201834,0,36,Self Enquiry,1
201835,0,46,Company Invited,1
201836,1,41,Company Invited,3
201837,0,50,Self Enquiry,1
201838,1,40,Self Enquiry,3
201839,0,31,Self Enquiry,1
201840,1,21,Self Enquiry,3
201841,0,29,Self Enquiry,1
201842,0,35,Self Enquiry,1
201843,0,36,Self Enquiry,1
201844,0,28,Self Enquiry,3
201845,0,49,Self Enquiry,1
201846,0,51,Self Enquiry,3
201847,0,36,Self Enquiry,1
201848,1,34,Company Invited,3
201849,0,55,Self Enquiry,1
201850,0,24,Self Enquiry,3
201851,0,30,Self Enquiry,3
201852,1,26,Company Invited,1
201853,0,22,Self Enquiry,1
201854,0,36,Self Enquiry,3
201855,1,30,Company Invited,1
201856,0,37,Self Enquiry,1
201857,0,40,Self Enquiry,3
201858,0,42,Self Enquiry,1
201859,0,36,Self Enquiry,1
201860,0,43,Self Enquiry,1
201861,0,36,Self Enquiry,1
201862,0,54,Self Enquiry,1
201863,0,34,Company Invited,3
201864,0,31,Self Enquiry,1
201865,0,43,Company Invited,1
201866,0,43,Self Enquiry,1
201867,0,25,Self Enquiry,3
201868,0,37,Company Invited,1
201869,0,31,Self Enquiry,1
201870,0,39,Company Invited,1
201871,0,56,Company Invited,3
201872,0,30,Self Enquiry,3
201873,0,41,Self Enquiry,3
201874,0,28,Self Enquiry,1
201875,1,36,Self Enquiry,1
201876,0,52,Self Enquiry,1
201877,0,45,Self Enquiry,1
201878,0,52,Self Enquiry,1
201879,0,42,Company Invited,1
201880,0,30,Self Enquiry,1
201881,0,60,Self Enquiry,1
201882,0,46,Self Enquiry,1
201883,0,42,Company Invited,1
201884,1,24,Self Enquiry,3
201885,1,34,Company Invited,3
201886,0,38,Company Invited,1
201887,0,40,Self Enquiry,3
201888,0,26,Self Enquiry,1
201889,0,30,Company Invited,1
201890,0,29,Self Enquiry,1
201891,1,29,Self Enquiry,1
201892,1,19,Self Enquiry,2
201893,0,30,Company Invited,3
201894,0,57,Self Enquiry,3
201895,0,50,Self Enquiry,1
201896,0,30,Company Invited,1
201897,0,60,Company Invited,3
201898,0,47,Self Enquiry,1
201899,0,46,Self Enquiry,1
201900,0,35,Self Enquiry,1
201901,0,36,Self Enquiry,1
201902,0,34,Self Enquiry,1
201903,0,46,Self Enquiry,3
201904,0,31,Self Enquiry,1
201905,1,33,Self Enquiry,1
201906,1,36,Self Enquiry,1
201907,0,30,Self Enquiry,3
201908,0,35,Self Enquiry,1
201909,1,31,Company Invited,1
201910,1,34,Company Invited,2
201911,0,42,Company Invited,1
201912,0,36,Company Invited,3
201913,1,36,Company Invited,1
201914,0,36,Self Enquiry,3
201915,0,55,Self Enquiry,3
201916,0,41,Company Invited,3
201917,0,35,Self Enquiry,3
201918,0,40,Self Enquiry,1
201919,0,36,Company Invited,1
201920,0,31,Self Enquiry,3
201921,0,42,Self Enquiry,1
201922,0,45,Self Enquiry,3
201923,1,26,Company Invited,2
201924,0,29,Self Enquiry,1
201925,0,33,Self Enquiry,1
201926,0,31,Self Enquiry,3
201927,1,18,Company Invited,3
201928,0,40,Company Invited,3
201929,0,41,Company Invited,1
201930,0,26,Self Enquiry,3
201931,0,35,Self Enquiry,3
201932,0,34,Self Enquiry,3
201933,1,26,Self Enquiry,1
201934,0,37,Self Enquiry,1
201935,0,46,Company Invited,1
201936,0,41,Self Enquiry,3
201937,0,37,Company Invited,3
201938,0,52,Self Enquiry,1
201939,1,32,Company Invited,3
201940,0,24,Company Invited,3
201941,0,38,Self Enquiry,1
201942,0,37,Self Enquiry,1
201943,0,49,Self Enquiry,1
201944,0,24,Self Enquiry,1
201945,0,26,Self Enquiry,3
201946,0,24,Self Enquiry,1
201947,0,50,Company Invited,2
201948,0,25,Self Enquiry,3
201949,1,24,Company Invited,1
201950,1,30,Company Invited,3
201951,0,36,Self Enquiry,1
201952,1,31,Self Enquiry,3
201953,0,36,Self Enquiry,1
201954,0,31,Self Enquiry,3
201955,0,27,Self Enquiry,1
201956,0,37,Self Enquiry,3
201957,0,20,Self Enquiry,1
201958,0,36,Self Enquiry,1
201959,0,43,Self Enquiry,1
201960,0,38,Self Enquiry,1
201961,0,43,Company Invited,1
201962,0,48,Self Enquiry,1
201963,0,44,Self Enquiry,2
201964,0,34,Self Enquiry,3
201965,1,27,Self Enquiry,3
201966,0,36,Self Enquiry,3
201967,0,44,Self Enquiry,1
201968,0,22,Self Enquiry,1
201969,0,33,Self Enquiry,3
201970,0,32,Self Enquiry,1
201971,0,30,Company Invited,1
201972,0,53,Self Enquiry,3
201973,0,34,Self Enquiry,1
201974,1,45,Company Invited,3
201975,0,26,Self Enquiry,1
201976,0,37,Self Enquiry,1
201977,0,29,Self Enquiry,3
201978,0,35,Self Enquiry,1
201979,0,33,Company Invited,1
201980,0,54,Self Enquiry,2
201981,0,36,Self Enquiry,1
201982,0,27,Self Enquiry,1
201983,1,20,Self Enquiry,1
201984,1,36,Company Invited,1
201985,0,35,Company Invited,1
201986,0,23,Self Enquiry,1
201987,0,25,Self Enquiry,3
201988,0,36,Self Enquiry,3
201989,0,29,Company Invited,1
201990,0,48,Self Enquiry,3
201991,0,27,Company Invited,3
201992,0,37,Self Enquiry,1
201993,0,50,Self Enquiry,1
201994,0,34,Self Enquiry,1
201995,1,24,Self Enquiry,3
201996,0,39,Self Enquiry,1
201997,0,32,Self Enquiry,3
201998,1,50,Company Invited,3
201999,0,38,Self Enquiry,1
202000,0,27,Self Enquiry,1
202001,0,32,Self Enquiry,1
202002,0,47,Self Enquiry,3
202003,0,40,Company Invited,3
202004,0,53,Self Enquiry,1
202005,0,41,Self Enquiry,2
202006,0,60,Self Enquiry,3
202007,0,27,Company Invited,1
202008,0,41,Self Enquiry,2
202009,0,36,Self Enquiry,3
202010,1,28,Self Enquiry,1
202011,0,36,Company Invited,1
202012,0,38,Self Enquiry,1
202013,0,36,Company Invited,1
202014,0,47,Company Invited,3
202015,0,30,Self Enquiry,3
202016,0,29,Self Enquiry,3
202017,1,42,Company Invited,1
202018,0,43,Company Invited,3
202019,0,34,Self Enquiry,1
202020,0,23,Self Enquiry,1
202021,0,39,Self Enquiry,2
202022,0,56,Self Enquiry,1
202023,0,40,Self Enquiry,1
202024,0,27,Self Enquiry,1
202025,0,29,Self Enquiry,3
202026,0,53,Self Enquiry,1
202027,0,35,Company Invited,1
202028,0,32,Company Invited,1
202029,0,38,Self Enquiry,1
202030,0,34,Self Enquiry,1
202031,0,52,Self Enquiry,3
202032,1,33,Self Enquiry,1
202033,0,25,Self Enquiry,3
202034,0,45,Self Enquiry,3
202035,0,36,Self Enquiry,1
202036,1,47,Company Invited,3
202037,0,34,Self Enquiry,3
202038,1,55,Self Enquiry,1
202039,0,36,Company Invited,3
202040,0,52,Company Invited,1
202041,0,26,Self Enquiry,1
202042,0,29,Self Enquiry,1
202043,1,26,Self Enquiry,3
202044,0,34,Self Enquiry,1
202045,0,54,Self Enquiry,1
202046,0,27,Self Enquiry,3
202047,0,37,Self Enquiry,1
202048,0,38,Company Invited,1
202049,0,34,Self Enquiry,1
202050,0,35,Self Enquiry,3
202051,0,36,Self Enquiry,1
202052,0,40,Company Invited,1
202053,0,34,Self Enquiry,3
202054,0,42,Company Invited,1
202055,1,23,Self Enquiry,1
202056,0,24,Company Invited,1
202057,0,52,Self Enquiry,1
202058,0,50,Self Enquiry,1
202059,1,29,Self Enquiry,1
202060,0,33,Self Enquiry,1
202061,1,33,Self Enquiry,3
202062,0,47,Self Enquiry,1
202063,0,36,Self Enquiry,1
202064,0,29,Self Enquiry,1
202065,1,58,Self Enquiry,1
202066,0,35,Self Enquiry,1
202067,0,42,Self Enquiry,1
202068,1,28,Self Enquiry,1
202069,0,36,Self Enquiry,2
202070,0,32,Self Enquiry,1
202071,0,40,Company Invited,1
202072,0,30,Self Enquiry,1
202073,0,45,Self Enquiry,1
202074,0,42,Self Enquiry,1
202075,0,38,Company Invited,1
202076,0,34,Company Invited,1
202077,1,49,Self Enquiry,3
202078,1,55,Self Enquiry,3
202079,0,43,Self Enquiry,1
202080,0,27,Self Enquiry,1
202081,0,35,Self Enquiry,1
202082,0,28,Self Enquiry,3
202083,0,36,Self Enquiry,2
202084,1,26,Company Invited,1
202085,0,27,Company Invited,1
202086,0,51,Self Enquiry,3
202087,0,44,Self Enquiry,1
202088,0,36,Self Enquiry,1
202089,0,36,Self Enquiry,3
202090,0,35,Self Enquiry,1
202091,0,36,Self Enquiry,3
202092,0,32,Self Enquiry,3
202093,0,36,Company Invited,1
202094,0,53,Self Enquiry,3
202095,0,45,Self Enquiry,3
202096,0,32,Self Enquiry,1
202097,0,52,Company Invited,1
202098,0,37,Self Enquiry,3
202099,0,28,Self Enquiry,2
202100,0,22,Self Enquiry,1
202101,0,44,Self Enquiry,1
202102,0,42,Company Invited,1
202103,0,36,Self Enquiry,2
202104,0,36,Self Enquiry,3
202105,0,35,Self Enquiry,1
202106,1,35,Company Invited,1
202107,0,32,Company Invited,1
202108,0,25,Self Enquiry,3
202109,0,36,Self Enquiry,1
202110,0,24,Company Invited,1
202111,0,32,Company Invited,3
202112,0,38,Self Enquiry,3
202113,0,42,Self Enquiry,1
202114,0,31,Self Enquiry,1
202115,1,29,Self Enquiry,3
202116,0,53,Self Enquiry,3
202117,0,35,Self Enquiry,1
202118,0,37,Company Invited,3
202119,0,53,Self Enquiry,1
202120,0,43,Company Invited,1
202121,0,47,Self Enquiry,3
202122,0,37,Company Invited,3
202123,0,50,Company Invited,1
202124,0,39,Self Enquiry,2
202125,0,33,Self Enquiry,2
202126,1,32,Self Enquiry,1
202127,0,29,Self Enquiry,1
202128,0,44,Self Enquiry,1
202129,0,28,Self Enquiry,3
202130,1,58,Company Invited,1
202131,0,43,Self Enquiry,1
202132,1,20,Self Enquiry,3
202133,1,21,Self Enquiry,1
202134,0,36,Self Enquiry,1
202135,0,47,Self Enquiry,3
202136,1,36,Self Enquiry,1
202137,1,41,Self Enquiry,1
202138,0,28,Self Enquiry,1
202139,1,39,Self Enquiry,1
202140,0,27,Self Enquiry,1
202141,0,34,Self Enquiry,1
202142,0,42,Self Enquiry,3
202143,0,33,Self Enquiry,1
202144,0,58,Self Enquiry,1
202145,0,31,Self Enquiry,3
202146,0,36,Self Enquiry,1
202147,0,49,Self Enquiry,1
202148,0,48,Self Enquiry,1
202149,0,31,Company Invited,3
202150,0,36,Self Enquiry,1
202151,0,38,Self Enquiry,1
202152,0,32,Company Invited,1
202153,1,25,Self Enquiry,3
202154,0,40,Self Enquiry,3
202155,0,26,Company Invited,3
202156,0,41,Self Enquiry,1
202157,0,36,Self Enquiry,1
202158,1,19,Self Enquiry,3
202159,1,20,Self Enquiry,1
202160,0,31,Self Enquiry,1
202161,0,36,Company Invited,1
202162,0,32,Self Enquiry,1
202163,1,36,Self Enquiry,3
202164,0,33,Self Enquiry,1
202165,1,37,Self Enquiry,3
202166,0,45,Company Invited,1
202167,0,29,Company Invited,3
202168,0,35,Self Enquiry,3
202169,0,52,Self Enquiry,1
202170,1,58,Self Enquiry,1
202171,0,53,Self Enquiry,3
202172,0,30,Self Enquiry,3
202173,0,38,Company Invited,3
202174,0,35,Self Enquiry,3
202175,0,39,Self Enquiry,3
202176,1,40,Company Invited,3
202177,0,47,Company Invited,1
202178,0,36,Company Invited,3
202179,1,31,Company Invited,1
202180,0,33,Company Invited,3
202181,1,29,Self Enquiry,1
202182,0,36,Self Enquiry,1
202183,0,45,Self Enquiry,1
202184,0,50,Self Enquiry,1
202185,0,33,Company Invited,1
202186,0,41,Company Invited,1
202187,0,27,Self Enquiry,1
202188,0,36,Company Invited,1
202189,0,36,Self Enquiry,3
202190,1,30,Self Enquiry,1
202191,0,50,Self Enquiry,1
202192,0,38,Company Invited,1
202193,0,46,Self Enquiry,1
202194,0,24,Self Enquiry,1
202195,1,36,Self Enquiry,1
202196,0,36,Company Invited,1
202197,0,18,Company Invited,1
202198,0,54,Self Enquiry,1
202199,0,35,Self Enquiry,1
202200,0,30,Self Enquiry,1
202201,1,20,Self Enquiry,1
202202,1,30,Company Invited,1
202203,0,26,Self Enquiry,1
202204,0,22,Self Enquiry,1
202205,0,48,Self Enquiry,1
202206,0,48,Self Enquiry,1
202207,0,41,Self Enquiry,1
202208,0,39,Self Enquiry,1
202209,0,27,Self Enquiry,1
202210,0,36,Self Enquiry,1
202211,0,42,Self Enquiry,3
202212,0,50,Self Enquiry,1
202213,0,59,Self Enquiry,1
202214,1,37,Self Enquiry,1
202215,0,55,Company Invited,1
202216,0,41,Company Invited,1
202217,0,38,Self Enquiry,3
202218,1,26,Company Invited,3
202219,1,52,Self Enquiry,3
202220,0,44,Self Enquiry,3
202221,0,50,Company Invited,3
202222,1,36,Self Enquiry,1
202223,0,39,Company Invited,1
202224,0,33,Company Invited,3
202225,0,45,Self Enquiry,3
202226,0,36,Company Invited,1
202227,0,34,Self Enquiry,3
202228,0,59,Self Enquiry,3
202229,0,45,Self Enquiry,2
202230,0,53,Company Invited,3
202231,1,36,Self Enquiry,1
202232,1,26,Company Invited,1
202233,0,34,Self Enquiry,3
202234,0,28,Self Enquiry,3
202235,0,38,Company Invited,1
202236,0,50,Self Enquiry,1
202237,0,36,Self Enquiry,1
202238,0,40,Self Enquiry,3
202239,0,26,Company Invited,1
202240,0,46,Self Enquiry,1
202241,0,54,Self Enquiry,3
202242,0,56,Company Invited,1
202243,0,36,Self Enquiry,1
202244,0,55,Company Invited,1
202245,0,43,Self Enquiry,3
202246,1,20,Company Invited,3
202247,1,21,Self Enquiry,1
202248,0,46,Self Enquiry,1
202249,1,51,Self Enquiry,1
202250,1,28,Company Invited,1
202251,0,36,Self Enquiry,1
202252,0,30,Self Enquiry,1
202253,0,36,Self Enquiry,1
202254,0,38,Self Enquiry,1
202255,0,40,Self Enquiry,1
202256,0,27,Company Invited,1
202257,0,55,Company Invited,1
202258,0,36,Self Enquiry,1
202259,1,44,Self Enquiry,2
202260,0,33,Self Enquiry,1
202261,1,35,Self Enquiry,3
202262,1,33,Company Invited,1
202263,0,28,Self Enquiry,1
202264,0,34,Company Invited,1
202265,0,37,Self Enquiry,3
202266,1,36,Self Enquiry,1
202267,1,26,Self Enquiry,1
202268,1,33,Self Enquiry,1
202269,0,42,Self Enquiry,1
202270,1,28,Company Invited,1
202271,1,50,Company Invited,3
202272,0,33,Company Invited,3
202273,0,34,Company Invited,1
202274,0,48,Company Invited,1
202275,0,45,Company Invited,3
202276,0,52,Self Enquiry,1
202277,0,38,Self Enquiry,3
202278,0,29,Self Enquiry,1
202279,0,28,Self Enquiry,1
202280,0,46,Self Enquiry,3
202281,0,38,Self Enquiry,3
202282,0,43,Company Invited,1
202283,1,39,Company Invited,1
202284,0,40,Self Enquiry,1
202285,0,21,Self Enquiry,1
202286,0,39,Company Invited,1
202287,0,36,Company Invited,1
202288,0,31,Company Invited,3
202289,0,28,Self Enquiry,1
202290,0,35,Company Invited,3
202291,0,49,Self Enquiry,3
202292,0,36,Company Invited,1
202293,0,29,Company Invited,1
202294,0,42,Self Enquiry,1
202295,0,29,Self Enquiry,1
202296,0,38,Self Enquiry,2
202297,0,28,Company Invited,1
202298,1,18,Company Invited,1
202299,1,33,Self Enquiry,3
202300,0,41,Self Enquiry,1
202301,1,31,Company Invited,1
202302,0,37,Self Enquiry,1
202303,0,27,Self Enquiry,1
202304,0,34,Self Enquiry,3
202305,0,35,Self Enquiry,2
202306,1,29,Self Enquiry,3
202307,0,40,Company Invited,1
202308,1,42,Company Invited,3
202309,0,42,Self Enquiry,3
202310,0,35,Self Enquiry,1
202311,0,36,Self Enquiry,1
202312,1,28,Self Enquiry,1
202313,0,26,Self Enquiry,1
202314,0,30,Self Enquiry,3
202315,0,40,Company Invited,1
202316,0,35,Self Enquiry,1
202317,0,34,Company Invited,1
202318,0,35,Company Invited,1
202319,1,43,Self Enquiry,3
202320,0,32,Company Invited,3
202321,0,56,Self Enquiry,1
202322,0,29,Self Enquiry,1
202323,0,19,Self Enquiry,1
202324,0,45,Self Enquiry,1
202325,0,37,Self Enquiry,1
202326,0,20,Self Enquiry,1
202327,1,44,Self Enquiry,1
202328,0,53,Self Enquiry,1
202329,0,29,Self Enquiry,1
202330,1,22,Company Invited,1
202331,0,46,Self Enquiry,3
202332,0,44,Company Invited,1
202333,0,36,Self Enquiry,2
202334,1,41,Company Invited,1
202335,0,36,Self Enquiry,3
202336,0,40,Company Invited,3
202337,0,50,Company Invited,1
202338,0,28,Self Enquiry,1
202339,0,46,Self Enquiry,1
202340,0,35,Self Enquiry,3
202341,1,24,Self Enquiry,1
202342,0,33,Company Invited,3
202343,0,36,Self Enquiry,1
202344,0,36,Self Enquiry,1
202345,0,44,Self Enquiry,1
202346,0,20,Self Enquiry,3
202347,0,46,Self Enquiry,1
202348,0,42,Company Invited,2
202349,0,60,Self Enquiry,3
202350,0,32,Company Invited,1
202351,0,32,Company Invited,1
202352,0,36,Self Enquiry,1
202353,0,33,Self Enquiry,1
202354,0,40,Self Enquiry,3
202355,0,25,Self Enquiry,3
202356,0,36,Self Enquiry,1
202357,0,42,Company Invited,1
202358,0,35,Company Invited,3
202359,0,27,Self Enquiry,1
202360,0,54,Company Invited,1
202361,0,44,Self Enquiry,1
202362,1,19,Company Invited,1
202363,0,36,Self Enquiry,1
202364,0,54,Self Enquiry,1
202365,0,31,Self Enquiry,1
202366,0,31,Self Enquiry,1
202367,0,59,Self Enquiry,3
202368,0,43,Self Enquiry,1
202369,0,49,Self Enquiry,1
202370,0,36,Company Invited,1
202371,1,48,Company Invited,3
202372,1,27,Self Enquiry,3
202373,1,29,Company Invited,1
202374,1,48,Self Enquiry,1
202375,1,29,Self Enquiry,1
202376,1,34,Self Enquiry,1
202377,1,44,Self Enquiry,1
202378,1,33,Self Enquiry,3
202379,1,19,Self Enquiry,3
202380,1,23,Company Invited,3
202381,1,25,Self Enquiry,1
202382,1,26,Self Enquiry,1
202383,1,45,Self Enquiry,3
202384,1,55,Company Invited,3
202385,1,21,Company Invited,3
202386,1,46,Self Enquiry,1
202387,1,34,Self Enquiry,1
202388,1,51,Company Invited,1
202389,1,59,Company Invited,1
202390,1,34,Company Invited,3
202391,1,28,Self Enquiry,1
202392,1,44,Self Enquiry,3
202393,1,34,Self Enquiry,3
202394,1,36,Company Invited,1
202395,1,42,Company Invited,1
202396,1,43,Company Invited,1
202397,1,36,Self Enquiry,2
202398,1,44,Company Invited,3
202399,1,36,Company Invited,3
202400,1,51,Self Enquiry,3
202401,1,30,Company Invited,1
202402,1,29,Company Invited,1
202403,1,28,Self Enquiry,1
202404,1,25,Self Enquiry,1
202405,1,32,Company Invited,1
202406,1,45,Self Enquiry,3
202407,1,39,Self Enquiry,1
202408,1,58,Self Enquiry,1
202409,1,32,Self Enquiry,1
202410,1,36,Self Enquiry,1
202411,1,30,Company Invited,3
202412,1,36,Self Enquiry,3
202413,1,36,Self Enquiry,3
202414,1,28,Self Enquiry,1
202415,1,50,Company Invited,3
202416,1,40,Self Enquiry,1
202417,1,52,Company Invited,3
202418,1,30,Self Enquiry,1
202419,1,39,Self Enquiry,3
202420,1,31,Self Enquiry,2
202421,1,41,Company Invited,3
202422,1,31,Self Enquiry,3
202423,1,44,Self Enquiry,3
202424,1,42,Company Invited,2
202425,1,55,Self Enquiry,3
202426,1,56,Self Enquiry,3
202427,1,36,Self Enquiry,3
202428,1,34,Company Invited,1
202429,1,40,Self Enquiry,3
202430,1,36,Self Enquiry,1
202431,1,35,Company Invited,1
202432,1,51,Self Enquiry,3
202433,1,38,Company Invited,1
202434,1,34,Self Enquiry,1
202435,1,36,Self Enquiry,2
202436,1,58,Self Enquiry,1
202437,1,40,Self Enquiry,2
202438,1,36,Self Enquiry,2
202439,1,48,Self Enquiry,3
202440,1,27,Company Invited,1
202441,1,51,Self Enquiry,3
202442,1,18,Self Enquiry,3
202443,1,35,Self Enquiry,1
202444,1,42,Self Enquiry,3
202445,0,50,Company Invited,1
202446,1,38,Self Enquiry,1
202447,0,34,Company Invited,1
202448,0,28,Self Enquiry,1
202449,0,33,Company Invited,1
202450,0,60,Self Enquiry,1
202451,0,31,Self Enquiry,1
202452,0,39,Company Invited,1
202453,0,37,Self Enquiry,1
202454,0,36,Self Enquiry,1
202455,0,30,Self Enquiry,1
202456,0,32,Self Enquiry,1
202457,0,35,Self Enquiry,1
202458,1,29,Self Enquiry,1
202459,0,30,Self Enquiry,1
202460,0,33,Self Enquiry,1
202461,0,23,Company Invited,1
202462,0,54,Self Enquiry,3
202463,0,39,Self Enquiry,1
202464,0,25,Company Invited,1
202465,1,37,Self Enquiry,3
202466,0,35,Self Enquiry,1
202467,0,22,Self Enquiry,1
202468,1,35,Self Enquiry,1
202469,0,54,Self Enquiry,1
202470,1,33,Company Invited,1
202471,0,43,Self Enquiry,3
202472,0,45,Self Enquiry,1
202473,0,47,Self Enquiry,3
202474,0,34,Self Enquiry,1
202475,0,45,Self Enquiry,1
202476,0,31,Self Enquiry,1
202477,1,40,Self Enquiry,3
202478,1,25,Self Enquiry,1
202479,0,44,Self Enquiry,1
202480,1,51,Self Enquiry,3
202481,0,36,Self Enquiry,3
202482,0,37,Self Enquiry,1
202483,0,34,Company Invited,3
202484,0,36,Self Enquiry,1
202485,0,28,Self Enquiry,1
202486,1,27,Self Enquiry,1
202487,0,28,Company Invited,3
202488,0,31,Company Invited,1
202489,1,42,Self Enquiry,1
202490,0,35,Company Invited,3
202491,0,38,Self Enquiry,1
202492,0,47,Company Invited,3
202493,0,36,Self Enquiry,1
202494,1,49,Self Enquiry,1
202495,1,29,Self Enquiry,1
202496,0,45,Self Enquiry,3
202497,0,36,Company Invited,1
202498,0,27,Self Enquiry,3
202499,0,34,Company Invited,1
202500,0,36,Company Invited,3
202501,0,36,Self Enquiry,1
202502,0,32,Self Enquiry,1
202503,0,38,Self Enquiry,1
202504,0,33,Self Enquiry,1
202505,0,39,Company Invited,1
202506,0,51,Self Enquiry,1
202507,0,60,Self Enquiry,3
202508,0,37,Self Enquiry,1
202509,0,56,Self Enquiry,1
202510,0,37,Company Invited,1
202511,0,46,Self Enquiry,1
202512,0,36,Company Invited,1
202513,1,37,Self Enquiry,1
202514,0,60,Company Invited,3
202515,0,30,Self Enquiry,1
202516,0,32,Self Enquiry,1
202517,0,33,Self Enquiry,1
202518,0,37,Self Enquiry,1
202519,0,32,Self Enquiry,1
202520,0,36,Self Enquiry,3
202521,0,46,Self Enquiry,1
202522,0,38,Self Enquiry,1
202523,0,47,Self Enquiry,2
202524,0,31,Self Enquiry,1
202525,0,36,Self Enquiry,1
202526,0,56,Self Enquiry,3
202527,0,39,Company Invited,1
202528,0,35,Self Enquiry,1
202529,0,57,Self Enquiry,1
202530,0,24,Self Enquiry,3
202531,0,52,Self Enquiry,1
202532,0,31,Self Enquiry,1
202533,1,47,Self Enquiry,3
202534,0,41,Company Invited,1
202535,0,52,Self Enquiry,3
202536,0,31,Self Enquiry,3
202537,0,47,Company Invited,1
202538,0,33,Self Enquiry,3
202539,0,55,Self Enquiry,1
202540,0,25,Self Enquiry,3
202541,0,29,Company Invited,3
202542,0,59,Self Enquiry,3
202543,0,45,Company Invited,1
202544,1,38,Self Enquiry,2
202545,0,33,Self Enquiry,1
202546,1,21,Company Invited,1
202547,0,35,Self Enquiry,1
